"Start","End","Label","Prediction"
"1.423571313955084E9","1.423571314455084E9","Wandelen","Ruis"
"1.423571314455084E9","1.423571314955084E9","Ruis","Ruis"
"1.423571314955084E9","1.423571315455084E9","Ruis","Ruis"
"1.423571315455084E9","1.423571315955084E9","Ruis","Ruis"
"1.423571315955084E9","1.423571316455084E9","Ruis","Ruis"
"1.423571316455084E9","1.423571316955084E9","Ruis","Ruis"
"1.423571316955084E9","1.423571317455084E9","Ruis","Ruis"
"1.423571317455084E9","1.423571317955084E9","Nietsdoen","Ruis"
"1.423571317955084E9","1.423571318455084E9","Nietsdoen","Ruis"
"1.423571318455084E9","1.423571318955084E9","Nietsdoen","Ruis"
"1.423571318955084E9","1.423571319455084E9","Ruis","Ruis"
"1.423571319455084E9","1.423571319955084E9","Ruis","Ruis"
"1.423571319955084E9","1.423571320455084E9","Ruis","Ruis"
"1.423571320455084E9","1.423571320955084E9","Ruis","Ruis"
"1.423571320955084E9","1.423571321455084E9","Ruis","Ruis"
"1.423571321455084E9","1.423571321955084E9","Ruis","Ruis"
"1.423571321955084E9","1.423571322455084E9","Ruis","Ruis"
"1.423571322455084E9","1.423571322955084E9","Ruis","Ruis"
"1.423571322955084E9","1.423571323455084E9","Ruis","Ruis"
"1.423571323455084E9","1.423571323955084E9","Ruis","Ruis"
"1.423571323955084E9","1.423571324455084E9","Nietsdoen","Ruis"
"1.423571324455084E9","1.423571324955084E9","Nietsdoen","Ruis"
"1.423571324955084E9","1.423571325455084E9","Ruis","Ruis"
"1.423571325455084E9","1.423571325955084E9","Ruis","Ruis"
